tav;x;y
19.7;627997;473954
16.1;609344;479137
23;605801;467364
22.6;626471;469214
19;609659;472639
23.7;605724;465458
23.3;595908;466326
17.1;608898;477619
15.3;605628;473187
15.4;605260;476241
14.6;648225;474884
20.7;579684;472513
17;576760;475107
22.8;599356;469586
23.5;595879;465574
21.8;598488;468121
20.2;625250;471939
13.3;626224;478531
21.9;584109;470620
21.6;567066;471018
20.9;641305;472509
20.6;597859;470722
22;624532;469362
22.6;610025;469769
16.2;601356;475656
19.5;611311;474148
22.3;590566;469018
21.7;614036;470766
22.7;578128;469040
23;578056;469075
21.6;571898;470292
21.3;607987;470844
22;614022;469084
13.7;583180;474045
23.7;611286;466531
24;618360;465826
20.3;622324;470765
14.4;567323;474471
20.2;585907;473194
22;648317;471991
18.8;612354;465047
15.1;602626;472675
13.4;549596;471797
16.4;638211;471314
15.7;567783;472294
15.2;633296;473882
7.8;584480;475606
11.8;647945;472294
14.9;604152;474054
15.5;599221;471527
17.5;610873;467999
16.5;622213;468382
15.9;616960;467346
15.7;634261;465878
17.7;557918;470367
14;627997;473954
14.9;609344;479137
17.5;605801;467364
17.5;626471;469214
13.5;609659;472639
18.8;605724;465458
17.9;595908;466326
15.8;608898;477619
9.5;605628;473187
12.5;605260;476241
10.2;648225;474884
15;579684;472513
13.6;576760;475107
16.9;599356;469586
18.4;595879;465574
17;598488;468121
12.9;625250;471939
9.5;626224;478531
16.9;584109;470620
16.9;567066;471018
14.9;641305;472509
15.8;597859;470722
17;624532;469362
16.3;610025;469769
13.3;601356;475656
14.8;611311;474148
17.3;590566;469018
16.3;614036;470766
18.5;578128;469040
18.7;578056;469075
16.8;571898;470292
15.3;607987;470844
16.8;614022;469084
8.9;583180;474045
18.1;611286;466531
18.4;618360;465826
14.5;622324;470765
10.3;567323;474471
14.9;585907;473194
16.6;648317;471991
17.4;612354;465047
16.2;602626;472675
14.8;549596;471797
16.6;638211;471314
16.9;567783;472294
15.8;633296;473882
11.1;584480;475606
12.9;647945;472294
15.9;604152;474054
16.7;599221;471527
17.7;610873;467999
16.6;622213;468382
16.2;616960;467346
15.2;634261;465878
17.2;557918;470367
15.1;627997;473954
15.3;609344;479137
17.7;605801;467364
17.5;626471;469214
14.6;609659;472639
17.9;605724;465458
17;595908;466326
16.7;608898;477619
12.7;605628;473187
14.1;605260;476241
13.4;648225;474884
16.4;579684;472513
15.1;576760;475107
17.4;599356;469586
15.4;595879;465574
17;598488;468121
14.6;625250;471939
11.6;626224;478531
16.8;584109;470620
17.1;567066;471018
15.8;641305;472509
16.7;597859;470722
17.4;624532;469362
17.1;610025;469769
14.7;601356;475656
15.8;611311;474148
17.1;590566;469018
16.7;614036;470766
17.8;578128;469040
18.1;578056;469075
16.6;571898;470292
16.6;607987;470844
17.2;614022;469084
11.7;583180;474045
17.6;611286;466531
18;618360;465826
14.7;622324;470765
12.4;567323;474471
16.1;585907;473194
17;648317;471991
18.9;612354;465047
17.6;602626;472675
15.9;549596;471797
18.4;638211;471314
17.4;567783;472294
17.6;633296;473882
10.3;584480;475606
12;647945;472294
17.3;604152;474054
17.9;599221;471527
19.4;610873;467999
18.3;622213;468382
18.1;616960;467346
16.9;634261;465878
18.5;557918;470367
16.6;627997;473954
16.4;609344;479137
19.4;605801;467364
19.1;626471;469214
16.3;609659;472639
19.2;605724;465458
18.6;595908;466326
17.6;608898;477619
12.3;605628;473187
14.7;605260;476241
11.9;648225;474884
17.3;579684;472513
16;576760;475107
19;599356;469586
18.5;595879;465574
18.3;598488;468121
15.8;625250;471939
11.2;626224;478531
18.3;584109;470620
17.9;567066;471018
17.9;641305;472509
17.8;597859;470722
18.5;624532;469362
18.6;610025;469769
15.2;601356;475656
17.3;611311;474148
18.5;590566;469018
18.1;614036;470766
19.3;578128;469040
19.7;578056;469075
17.8;571898;470292
18;607987;470844
18.5;614022;469084
10.8;583180;474045
19.4;611286;466531
19.7;618360;465826
15.6;622324;470765
12.3;567323;474471
16.4;585907;473194
18.5;648317;471991
23.3;612354;465047
22.5;602626;472675
21.6;549596;471797
22.5;638211;471314
21.2;567783;472294
22.1;633296;473882
18.2;584480;475606
19.1;647945;472294
21.3;604152;474054
21.9;599221;471527
23.5;610873;467999
23.3;622213;468382
23.8;616960;467346
23.6;634261;465878
22.9;557918;470367
21.4;627997;473954
22.7;609344;479137
23.5;605801;467364
23.1;626471;469214
22.7;609659;472639
22.7;605724;465458
22.7;595908;466326
22.2;608898;477619
20.4;605628;473187
19.1;605260;476241
18;648225;474884
21.7;579684;472513
20.8;576760;475107
23.2;599356;469586
22.9;595879;465574
23;598488;468121
21;625250;471939
20.1;626224;478531
22.6;584109;470620
22.3;567066;471018
21.8;641305;472509
21.8;597859;470722
23.3;624532;469362
22.9;610025;469769
18.9;601356;475656
22.7;611311;474148
23.4;590566;469018
23.1;614036;470766
22.3;578128;469040
22.8;578056;469075
22.6;571898;470292
23.1;607987;470844
22.4;614022;469084
18.1;583180;474045
22.5;611286;466531
23.8;618360;465826
21.8;622324;470765
16.6;567323;474471
20.9;585907;473194
23.1;648317;471991
25.5;612354;465047
24.8;602626;472675
23.4;549596;471797
24.5;638211;471314
23.8;567783;472294
24.3;633296;473882
19.4;584480;475606
21.4;647945;472294
23.8;604152;474054
24.3;599221;471527
26;610873;467999
25.7;622213;468382
25.2;616960;467346
25.5;634261;465878
25.7;557918;470367
24;627997;473954
20.1;609344;479137
26;605801;467364
25.7;626471;469214
24.6;609659;472639
24.7;605724;465458
24.7;595908;466326
21.3;608898;477619
21.9;605628;473187
20.6;605260;476241
23.2;648225;474884
24.3;579684;472513
22.1;576760;475107
25;599356;469586
24.6;595879;465574
25.4;598488;468121
23.5;625250;471939
20.5;626224;478531
24.6;584109;470620
24.6;567066;471018
24;641305;472509
23.9;597859;470722
25.9;624532;469362
25.8;610025;469769
20.7;601356;475656
24.7;611311;474148
25.1;590566;469018
25.5;614036;470766
24.7;578128;469040
25.1;578056;469075
24.8;571898;470292
25.4;607987;470844
25.3;614022;469084
19.6;583180;474045
24.8;611286;466531
25.7;618360;465826
23.9;622324;470765
18.7;567323;474471
23.3;585907;473194
25.5;648317;471991
23.4;612354;465047
20.9;602626;472675
19.2;549596;471797
22.8;638211;471314
21.1;567783;472294
21.1;633296;473882
14.2;584480;475606
18.2;647945;472294
19.9;604152;474054
21.4;599221;471527
23.6;610873;467999
22.9;622213;468382
22.5;616960;467346
22.4;634261;465878
23.3;557918;470367
20;627997;473954
17;609344;479137
23.6;605801;467364
23.8;626471;469214
19.2;609659;472639
23.6;605724;465458
23.3;595908;466326
18.6;608898;477619
15.3;605628;473187
16.6;605260;476241
16.2;648225;474884
20.7;579684;472513
17.8;576760;475107
22.8;599356;469586
23.6;595879;465574
22.6;598488;468121
20;625250;471939
14.1;626224;478531
22.6;584109;470620
22.7;567066;471018
21.4;641305;472509
21.2;597859;470722
23.4;624532;469362
23;610025;469769
17.9;601356;475656
20;611311;474148
22.7;590566;469018
23;614036;470766
23.3;578128;469040
23.7;578056;469075
22.6;571898;470292
22;607987;470844
22.9;614022;469084
14.7;583180;474045
23.7;611286;466531
24;618360;465826
21.4;622324;470765
14.6;567323;474471
20.8;585907;473194
22.8;648317;471991
25.7;612354;465047
24.3;602626;472675
22.8;549596;471797
25.4;638211;471314
20.9;567783;472294
24.2;633296;473882
18.5;584480;475606
22.3;647945;472294
23;604152;474054
24.5;599221;471527
25.7;610873;467999
26.1;622213;468382
26;616960;467346
26.3;634261;465878
25.1;557918;470367
23.3;627997;473954
20.8;609344;479137
25.7;605801;467364
26;626471;469214
23.4;609659;472639
25.5;605724;465458
25.3;595908;466326
22.4;608898;477619
20.7;605628;473187
20.4;605260;476241
22.7;648225;474884
23.6;579684;472513
22.2;576760;475107
25.5;599356;469586
25.7;595879;465574
25.2;598488;468121
23.6;625250;471939
19.4;626224;478531
25;584109;470620
24.8;567066;471018
23.8;641305;472509
24;597859;470722
25.9;624532;469362
25.2;610025;469769
20.8;601356;475656
23.5;611311;474148
25.1;590566;469018
25.8;614036;470766
24.9;578128;469040
25.4;578056;469075
25;571898;470292
25.2;607987;470844
25.2;614022;469084
18.6;583180;474045
25.6;611286;466531
26.1;618360;465826
24.4;622324;470765
18.6;567323;474471
23.5;585907;473194
25.8;648317;471991
26.1;612354;465047
25.6;602626;472675
23.4;549596;471797
25.8;638211;471314
23.9;567783;472294
25;633296;473882
20.6;584480;475606
23.6;647945;472294
23.9;604152;474054
25.5;599221;471527
26.3;610873;467999
26.4;622213;468382
26.3;616960;467346
26.3;634261;465878
24.9;557918;470367
24.4;627997;473954
19.8;609344;479137
26.3;605801;467364
26;626471;469214
24.4;609659;472639
26.1;605724;465458
25.6;595908;466326
21.9;608898;477619
22;605628;473187
20.9;605260;476241
21.4;648225;474884
24.5;579684;472513
21.2;576760;475107
26.4;599356;469586
25.8;595879;465574
25.5;598488;468121
24.8;625250;471939
18;626224;478531
25.3;584109;470620
25;567066;471018
25;641305;472509
25.1;597859;470722
26;624532;469362
26.4;610025;469769
21.1;601356;475656
24.2;611311;474148
25.7;590566;469018
26.1;614036;470766
25.1;578128;469040
25.6;578056;469075
25.3;571898;470292
26.2;607987;470844
25.1;614022;469084
21.4;583180;474045
26.2;611286;466531
26.6;618360;465826
25.6;622324;470765
19.4;567323;474471
24.1;585907;473194
25.9;648317;471991
24.4;612354;465047
21.3;602626;472675
18.3;549596;471797
23.7;638211;471314
22.6;567783;472294
21.4;633296;473882
12.9;584480;475606
19.1;647945;472294
21.3;604152;474054
21.8;599221;471527
24.3;610873;467999
23.5;622213;468382
23;616960;467346
23.2;634261;465878
22.6;557918;470367
20.8;627997;473954
18.8;609344;479137
24.3;605801;467364
24.5;626471;469214
19.8;609659;472639
24.4;605724;465458
24.1;595908;466326
20.3;608898;477619
15.2;605628;473187
17.6;605260;476241
17;648225;474884
21.2;579684;472513
18.7;576760;475107
23.5;599356;469586
24.1;595879;465574
23.5;598488;468121
20.8;625250;471939
13.9;626224;478531
22.2;584109;470620
22.4;567066;471018
23.7;641305;472509
21.7;597859;470722
24.1;624532;469362
23.4;610025;469769
18.4;601356;475656
20.5;611311;474148
23.5;590566;469018
23.2;614036;470766
23.7;578128;469040
23.9;578056;469075
22.2;571898;470292
22.4;607987;470844
23.2;614022;469084
14;583180;474045
24.4;611286;466531
24.6;618360;465826
22.2;622324;470765
15.1;567323;474471
21.3;585907;473194
24.1;648317;471991
18.2;612354;465047
16.6;602626;472675
14.1;549596;471797
17.2;638211;471314
16.9;567783;472294
16.2;633296;473882
9.4;584480;475606
11.8;647945;472294
16.5;604152;474054
16.9;599221;471527
18.3;610873;467999
17.1;622213;468382
16.8;616960;467346
15;634261;465878
18;557918;470367
15.3;627997;473954
15;609344;479137
18.3;605801;467364
18;626471;469214
15.2;609659;472639
18.5;605724;465458
17.9;595908;466326
16.5;608898;477619
11.1;605628;473187
13.9;605260;476241
11.8;648225;474884
16.4;579684;472513
14.8;576760;475107
18.2;599356;469586
18.1;595879;465574
17.4;598488;468121
14.4;625250;471939
11;626224;478531
18;584109;470620
17.7;567066;471018
16.1;641305;472509
17.2;597859;470722
17.8;624532;469362
17.5;610025;469769
14.2;601356;475656
16.3;611311;474148
17.6;590566;469018
17.1;614036;470766
18.5;578128;469040
18.7;578056;469075
17.4;571898;470292
16.9;607987;470844
17.7;614022;469084
9.8;583180;474045
18.4;611286;466531
18.8;618360;465826
14.8;622324;470765
11.7;567323;474471
16.8;585907;473194
17.1;648317;471991
19.1;612354;465047
17.5;602626;472675
15.8;549596;471797
18.1;638211;471314
17;567783;472294
16.7;633296;473882
10;584480;475606
10.4;647945;472294
17.1;604152;474054
17.4;599221;471527
19;610873;467999
18.2;622213;468382
18.1;616960;467346
16.8;634261;465878
19;557918;470367
15.7;627997;473954
16.2;609344;479137
19;605801;467364
18.6;626471;469214
16;609659;472639
19.8;605724;465458
19.2;595908;466326
17.2;608898;477619
11.9;605628;473187
14.3;605260;476241
11.7;648225;474884
17.5;579684;472513
15.2;576760;475107
19;599356;469586
19.1;595879;465574
18;598488;468121
15.4;625250;471939
11.3;626224;478531
18;584109;470620
19;567066;471018
16.4;641305;472509
17.4;597859;470722
18.2;624532;469362
18.4;610025;469769
14.4;601356;475656
16.7;611311;474148
19.4;590566;469018
17.9;614036;470766
19.4;578128;469040
19.7;578056;469075
19;571898;470292
17.4;607987;470844
18.1;614022;469084
10.6;583180;474045
19.3;611286;466531
19.7;618360;465826
14.8;622324;470765
12.7;567323;474471
17.6;585907;473194
18.1;648317;471991
23.3;612354;465047
21.7;602626;472675
21.4;549596;471797
21.7;638211;471314
21.5;567783;472294
21.1;633296;473882
16;584480;475606
16.8;647945;472294
20.8;604152;474054
21;599221;471527
23.1;610873;467999
22.4;622213;468382
23.2;616960;467346
22.3;634261;465878
21.8;557918;470367
20.1;627997;473954
18.8;609344;479137
23.1;605801;467364
22.5;626471;469214
20.1;609659;472639
24.2;605724;465458
23.8;595908;466326
20.1;608898;477619
16.6;605628;473187
17.6;605260;476241
14.2;648225;474884
21.8;579684;472513
18;576760;475107
23.3;599356;469586
24.2;595879;465574
22.6;598488;468121
20.4;625250;471939
14.8;626224;478531
22.5;584109;470620
21.6;567066;471018
20.3;641305;472509
21;597859;470722
22.1;624532;469362
22.6;610025;469769
17.1;601356;475656
20.7;611311;474148
22.7;590566;469018
22.3;614036;470766
22.7;578128;469040
23.3;578056;469075
22.9;571898;470292
22;607987;470844
21.6;614022;469084
17.5;583180;474045
23.8;611286;466531
24.1;618360;465826
21.1;622324;470765
15.2;567323;474471
21;585907;473194
21.1;648317;471991
25.7;612354;465047
23.9;602626;472675
23.4;549596;471797
24.1;638211;471314
27.1;567783;472294
23.3;633296;473882
20.1;584480;475606
21.4;647945;472294
22.5;604152;474054
23.9;599221;471527
25.9;610873;467999
26.1;622213;468382
26.2;616960;467346
26.1;634261;465878
25;557918;470367
22.5;627997;473954
20.8;609344;479137
25.9;605801;467364
25.6;626471;469214
23.4;609659;472639
25.3;605724;465458
25.5;595908;466326
22.5;608898;477619
22;605628;473187
19.7;605260;476241
19.5;648225;474884
23.4;579684;472513
21.3;576760;475107
25.2;599356;469586
26.1;595879;465574
25.6;598488;468121
23.2;625250;471939
20.6;626224;478531
24.6;584109;470620
24;567066;471018
23;641305;472509
23.3;597859;470722
25.8;624532;469362
25.4;610025;469769
20.2;601356;475656
23.1;611311;474148
25.5;590566;469018
25.7;614036;470766
24.4;578128;469040
24.7;578056;469075
25.2;571898;470292
25.3;607987;470844
24.5;614022;469084
20.4;583180;474045
25.4;611286;466531
25.7;618360;465826
24.2;622324;470765
18.1;567323;474471
22.9;585907;473194
25;648317;471991
27.9;612354;465047
25.7;602626;472675
24.5;549596;471797
26;638211;471314
25.4;567783;472294
25.1;633296;473882
20.2;584480;475606
21.5;647945;472294
24.8;604152;474054
25.9;599221;471527
27.6;610873;467999
27.1;622213;468382
26.7;616960;467346
26.4;634261;465878
26.8;557918;470367
24.1;627997;473954
22.3;609344;479137
27.6;605801;467364
26.9;626471;469214
25.3;609659;472639
28.1;605724;465458
27;595908;466326
24.8;608898;477619
22.5;605628;473187
22.7;605260;476241
23.4;648225;474884
25.8;579684;472513
24.1;576760;475107
27.6;599356;469586
27.3;595879;465574
27.4;598488;468121
24.4;625250;471939
21.5;626224;478531
27.1;584109;470620
26.7;567066;471018
24.8;641305;472509
25.3;597859;470722
27.2;624532;469362
27.2;610025;469769
22.3;601356;475656
25.3;611311;474148
27.8;590566;469018
26.6;614036;470766
27.6;578128;469040
27.7;578056;469075
27.1;571898;470292
26.7;607987;470844
26.9;614022;469084
20.3;583180;474045
27.1;611286;466531
28.1;618360;465826
24.5;622324;470765
20.2;567323;474471
24.9;585907;473194
25.7;648317;471991
22.7;612354;465047
20.8;602626;472675
18.3;549596;471797
21.1;638211;471314
19.6;567783;472294
20.4;633296;473882
13.2;584480;475606
14.7;647945;472294
20.8;604152;474054
20.6;599221;471527
22.8;610873;467999
21.8;622213;468382
21.6;616960;467346
20.8;634261;465878
21.5;557918;470367
20.1;627997;473954
19.6;609344;479137
22.8;605801;467364
22.4;626471;469214
19.8;609659;472639
23;605724;465458
22;595908;466326
21.4;608898;477619
16.2;605628;473187
18.7;605260;476241
16;648225;474884
20;579684;472513
18.5;576760;475107
22.2;599356;469586
22.1;595879;465574
21.8;598488;468121
18.6;625250;471939
14.8;626224;478531
21.4;584109;470620
21;567066;471018
20.2;641305;472509
20.6;597859;470722
21.6;624532;469362
22.3;610025;469769
19.1;601356;475656
21;611311;474148
21.8;590566;469018
21.6;614036;470766
22.1;578128;469040
22.5;578056;469075
21.3;571898;470292
21.3;607987;470844
21.7;614022;469084
14;583180;474045
22.6;611286;466531
23;618360;465826
18.8;622324;470765
15.2;567323;474471
19.9;585907;473194
21.3;648317;471991
18.7;612354;465047
17.8;602626;472675
14.8;549596;471797
17.8;638211;471314
17.6;567783;472294
17;633296;473882
9.2;584480;475606
9.8;647945;472294
17.7;604152;474054
17.7;599221;471527
18.9;610873;467999
18.1;622213;468382
17.8;616960;467346
16.7;634261;465878
17.7;557918;470367
16.2;627997;473954
15.9;609344;479137
18.9;605801;467364
18.6;626471;469214
16.1;609659;472639
19;605724;465458
17.5;595908;466326
17.8;608898;477619
12.1;605628;473187
15.2;605260;476241
11.6;648225;474884
17.5;579684;472513
16.2;576760;475107
18.7;599356;469586
17.5;595879;465574
17.9;598488;468121
15.1;625250;471939
10;626224;478531
18.2;584109;470620
18;567066;471018
17.1;641305;472509
17.6;597859;470722
18;624532;469362
18.4;610025;469769
16.1;601356;475656
17.2;611311;474148
17.9;590566;469018
18;614036;470766
18.1;578128;469040
18.5;578056;469075
17.4;571898;470292
17.5;607987;470844
18.2;614022;469084
9.9;583180;474045
19;611286;466531
19.5;618360;465826
14.5;622324;470765
12.9;567323;474471
17.1;585907;473194
17.8;648317;471991
19.2;612354;465047
17.3;602626;472675
15.1;549596;471797
17.6;638211;471314
12.9;567783;472294
16.4;633296;473882
8.9;584480;475606
9.9;647945;472294
16.8;604152;474054
17.3;599221;471527
19.2;610873;467999
18.1;622213;468382
18;616960;467346
16.8;634261;465878
18.4;557918;470367
15.6;627997;473954
15.1;609344;479137
19.2;605801;467364
18.8;626471;469214
15.5;609659;472639
19.4;605724;465458
18.8;595908;466326
16.6;608898;477619
11.6;605628;473187
14.1;605260;476241
10.8;648225;474884
17.4;579684;472513
14.8;576760;475107
19;599356;469586
18.3;595879;465574
18.2;598488;468121
15.1;625250;471939
10.2;626224;478531
18.4;584109;470620
18;567066;471018
16.4;641305;472509
17.5;597859;470722
18;624532;469362
18.6;610025;469769
14.3;601356;475656
16.5;611311;474148
18.7;590566;469018
17.8;614036;470766
19.3;578128;469040
19.6;578056;469075
18.1;571898;470292
17.5;607987;470844
18.2;614022;469084
9.6;583180;474045
